"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-05-31",,"86","72","73"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-01",,"90","73","81"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-02",,"92","74","75"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-04",,"88","64","68"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-05",,"86","68","71"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-06",,"86","68","72"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-07",,"89","69","75"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-08",,"88","66","75"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-09",,"91","67","72"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-10",,"87","68","74"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-11",,"86","63","72"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-12",,"89","70","72"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-13",,"89","71","73"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-14",,"87","70","74"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-15",,"87","71","74"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-16",,"89","72","73"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-17",,"88","71","75"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-18",,"90","73","76"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-19",,"93","75","80"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-20",,"94","74","78"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-21",,"93","74","75"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-22",,"90","74","82"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-23",,"97","75","76"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-24",,"93","75","78"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-25",,"95","70","73"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-26",,"91","73","77"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-27",,"93","72","75"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-28",,"92","71","73"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-29",,"92","71","80"
"USC00096087","MOULTRIE 2 ESE, GA US","2018-06-30",,"84","72","75"
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-01","65","77","54",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-02","59","76","48",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-03","56","62","46",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-04","56","70","44",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-05","65","78","56",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-06","51","63","42",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-07","44","48","41",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-08","41","42","40",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-09","40","48","33",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-10","38","52","27",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-11","45","64","28",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-12","48","59","41",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-13","43","54","32",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-14","47","63","35",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-15","43","53","36",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-16","41","61","28",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-17","53","71","33",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-18","61","67","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-19","60","73","49",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-20","67","74","60",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-21","58","62","53",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-22","60","68","55",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-23","63","74","54",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-24","56","65","47",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-25","42","49","33",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-26","43","55","29",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-27","44","48","41",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-28","45","48","43",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-29","44","56","34",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-30","43","58","31",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2017-12-31","40","45","37",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-01","32","37","24",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-02","27","38","19",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-03","31","43","24",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-04","33","44","27",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-05","31","47","21",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-06","31","48","20",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-07","35","47","20",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-08","45","57","33",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-09","58","70","48",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-10","62","72","53",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-11","65","72","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-12","59","66","42",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-13","35","46","28",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-14","33","47","24",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-15","37","53","25",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-16","43","59","25",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-17","31","43","23",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-18","31","50","19",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-19","37","61","21",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-20","44","67","25",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-21","51","70","36",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-22","58","70","41",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-23","58","66","43",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-24","46","60","33",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-25","42","63","26",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-26","48","65","26",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-27","59","67","52",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-28","60","64","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-29","55","65","38",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-30","42","53","29",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-01-31","41","59","25",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-01","51","67","30",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-02","48","58","36",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-03","44","56","30",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-04","56","69","48",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-05","50","65","37",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-06","57","75","37",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-07","61","68","58",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-08","52","65","44",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-09","49","53","44",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-10","62","71","53",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-11","64","68","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-12","63","68","60",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-13","56","61","51",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-14","56","64","49",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-15","63","70","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-16","70","81","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-17","68","78","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-18","68","75","62",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-19","67","80","62",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-20","71","79","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-21","72","83","65",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-22","70","82","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-23","69","82","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-24","71","84","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-25","67","81","62",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-26","61","71","56",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-27","54","61","49",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-02-28","63","76","52",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-01","69","83","60",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-02","58","70","48",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-03","53","71","36",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-04","51","69","34",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-05","53","69","37",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-06","58","66","52",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-07","50","57","42",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-08","44","57","32",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-09","47","65","28",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-10","55","70","38",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-11","51","58","45",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-12","50","57","44",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-13","48","62","34",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-14","47","59","32",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-15","50","68","28",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-16","58","74","38",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-17","65","79","48",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-18","70","81","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-19","67","75","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-20","68","77","54",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-21","51","59","44",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-22","49","64","38",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-23","51","68","35",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-24","62","78","45",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-25","61","70","52",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-26","48","51","47",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-27","61","72","49",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-28","69","82","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-29","69","80","55",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-30","64","71","56",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-03-31","58","72","47",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-01","61","79","43",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-02","66","81","49",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-03","70","84","55",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-04","64","71","50",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-05","55","72","37",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-06","64","79","44",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-07","64","72","52",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-08","51","58","42",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-09","56","61","53",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-10","60","72","51",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-11","58","75","42",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-12","61","79","39",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-13","69","82","50",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-14","73","84","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-15","61","70","49",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-16","51","63","41",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-17","60","77","38",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-18","71","86","52",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-19","69","82","54",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-20","57","71","45",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-21","61","73","45",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-22","63","67","59",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-23","71","82","63",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-24","65","75","56",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-25","64","73","55",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-26","61","74","50",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-27","61","74","52",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-28","65","80","47",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-29","64","78","51",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-04-30","63","80","43",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-01","67","84","49",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-02","71","86","54",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-03","71","85","54",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-04","73","88","57",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-05","74","88","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-06","72","85","60",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-07","71","85","56",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-08","71","88","55",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-09","75","91","59",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-10","78","91","64",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-11","78","95","61",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-12","81","94","66",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-13","82","95","66",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-14","77","85","67",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-15","74","82","69",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-16","73","82","69",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-17","76","85","70",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-18","74","82","68",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-19","78","89","70",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-20","74","84","69",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-21","73","83","67",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-22","75","85","69",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-23","75","83","70",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-24","75","83","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-25","76","89","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-26","74","85","69",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-27","74","83","69",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-28","76","83","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-29","77","83","73",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-30","79","87","73",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-05-31","80","89","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-01","80","90","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-02","79","88","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-03","83","94","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-04","79","90","65",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-05","75","87","60",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-06","78","91","65",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-07","81","95","66",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-08","80","94","69",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-09","76","91","68",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-10","78","91","68",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-11","78","92","68",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-12","76","88","70",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-13","76","85","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-14","79","90","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-15","79","91","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-16","78","87","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-17","78","88","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-18","79","92","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-19","85","96","73",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-20","85","98","75",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-21","83","94","72",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-22","82","93","75",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-23","83","93","76",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-24","84","96","74",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-25","83","97","74",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-26","83","95","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-27","80","94","71",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-28","76","93","70",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-29","81","92","70",
"USR0000GBYR","BYROMVILLE GEORGIA, GA US","2018-06-30","79","91","74",
"USC00091500","CAMILLA 3 SE, GA US","2017-12-01",,"78","47","59"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-02",,"78","48","49"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-03",,"76","45","46"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-04",,"60","46","54"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-05",,"69","54","54"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-06",,"75","54","61"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-07",,"61","37","37"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-08",,"45","37","37"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-09",,"40","36","36"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-10",,"46","36","36"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-11",,"49","25","27"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-12",,"61","27","43"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-13",,"58","29","30"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-14",,"53","29","37"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-15",,"61","37","43"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-16",,"50","31","31"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-17",,"57","31","31"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-18",,"73","31","63"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-19",,"73","58","58"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-20",,"70","58","62"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-21",,"75","55","55"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-22",,"60","50","50"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-23",,"67","50","58"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-24",,"76","56","56"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-25",,"65","35","35"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-26",,"50","26","28"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-27",,"57","28","43"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-28",,"46","41","41"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-29",,"43","35","35"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-30",,"51","28","28"
"USC00091500","CAMILLA 3 SE, GA US","2017-12-31",,"53","28","38"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-01",,"43","28","28"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-02",,"38","19","19"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-03",,"36","19","25"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-04",,"40","21","21"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-05",,"41","19","19"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-06",,"44","19","19"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-07",,"46","19","27"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-08",,"49","27","33"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-09",,"56","33","53"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-10",,"66","52","52"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-11",,"70","52","61"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-12",,"73","58","58"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-13",,"65","26","26"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-14",,"42","22","22"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-15",,"49","22","29"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-16",,"52","26","26"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-17",,"57","26","28"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-18",,"34","16","16"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-19",,"44","16","19"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-20",,"55","19","25"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-21",,"60","25","38"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-22",,"66","38","50"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-23",,"71","50","54"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-24",,"61","32","32"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-25",,"54","26","26"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-26",,"60","26","29"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-27",,"64","29","54"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-28",,"67","51","57"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-29",,"63","53","53"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-30",,"62","34","34"
"USC00091500","CAMILLA 3 SE, GA US","2018-01-31",,"50","26","26"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-01",,"58","26","34"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-02",,"64","34","47"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-03",,"56","27","27"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-04",,"57","27","50"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-05",,"68","37","37"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-06",,"64","37","39"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-07",,"73","39","60"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-08",,"72","44","44"
"USC00091500","CAMILLA 3 SE, GA US","2018-02-09",,"64","42","49"
